accident_severity,special_conditions_at_site,pedestrian_movement,road_surface_conditions,light_conditions,weather_conditions,age_of_vehicle,sex_of_driver,age_of_driver,junction_location,junction_detail,junction_control,did_police_officer_attend_scene_of_accident,day_of_week
174110,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,3.044522437723423,8.0,1.0,4.0,2.0,5
176137,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.04305126783455,1.0,8.0,4.0,1.0,6
174141,3,0.0,1.0,2.0,4,2,1.791759469228055,1.0,3.5553480614894135,2.0,3.0,4.0,1.0,3
176132,3,0.0,0.0,1.0,1,1,1.9459101490553132,2.0,4.127134385045092,1.0,1.0,4.0,2.0,2
176130,3,0.0,1.0,1.0,1,1,2.302585092994046,2.0,4.2626798770413155,5.0,3.0,4.0,1.0,5
176129,3,0.0,1.0,1.0,1,1,2.302585092994046,2.0,4.2626798770413155,5.0,3.0,4.0,1.0,5
176122,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.295836866004329,6.0,6.0,4.0,1.0,4
176121,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.871201010907891,8.0,6.0,4.0,1.0,4
176111,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.784189633918261,8.0,6.0,4.0,1.0,3
174166,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,4.02535169073515,1.0,3.0,2.0,2.0,1
174169,3,0.0,0.0,2.0,1,1,2.3978952727983707,2.0,3.7612001156935624,8.0,3.0,4.0,1.0,2
174173,3,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,3.4011973816621555,8.0,3.0,4.0,2.0,1
176097,3,0.0,0.0,2.0,1,2,1.6094379124341003,2.0,3.367295829986474,6.0,3.0,2.0,1.0,4
176096,3,0.0,0.0,2.0,1,2,2.0794415416798357,1.0,2.9444389791664403,8.0,1.0,4.0,2.0,3
176133,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.8918202981106265,1.0,1.0,4.0,2.0,5
175803,3,0.0,0.0,2.0,1,2,1.3862943611198906,2.0,3.6109179126442243,8.0,1.0,4.0,1.0,7
175802,3,0.0,1.0,2.0,1,1,2.5649493574615367,2.0,3.6375861597263857,2.0,3.0,4.0,2.0,7
175788,3,4.0,0.0,2.0,1,2,1.791759469228055,2.0,3.5263605246161616,1.0,3.0,4.0,1.0,6
175559,3,0.0,0.0,2.0,1,1,1.6094379124341003,2.0,3.7376696182833684,8.0,8.0,4.0,1.0,6
175558,3,0.0,0.0,2.0,1,1,2.772588722239781,1.0,3.4965075614664802,6.0,8.0,4.0,1.0,6
175554,3,3.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.713572066704308,2.0,3.0,4.0,1.0,3
175009,3,7.0,0.0,2.0,1,1,2.9444389791664403,1.0,3.9512437185814275,8.0,1.0,4.0,2.0,1
175553,3,0.0,0.0,2.0,1,1,2.302585092994046,2.0,2.8903717578961645,3.0,1.0,4.0,1.0,1
175549,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.4657359027997265,8.0,3.0,4.0,1.0,3
175547,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,3.6109179126442243,6.0,3.0,2.0,1.0,5
175528,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,3.8918202981106265,1.0,8.0,4.0,1.0,1
175522,3,0.0,0.0,2.0,1,2,2.5649493574615367,1.0,4.343805421853684,4.0,1.0,4.0,1.0,7
175013,3,0.0,0.0,2.0,1,2,1.9459101490553132,2.0,3.9889840465642745,8.0,3.0,4.0,1.0,2
175014,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.6635616461296463,8.0,3.0,4.0,1.0,4
175018,3,4.0,0.0,2.0,4,4,2.5649493574615367,2.0,4.276666119016055,1.0,3.0,4.0,1.0,1
175019,3,4.0,0.0,2.0,4,4,2.4849066497880004,1.0,3.4965075614664802,1.0,3.0,4.0,1.0,1
175506,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.871201010907891,8.0,3.0,4.0,1.0,4
175021,3,0.0,0.0,1.0,1,4,3.1354942159291497,1.0,3.2188758248682006,8.0,3.0,4.0,1.0,2
175504,3,0.0,0.0,2.0,1,2,1.6094379124341003,2.0,4.3694478524670215,8.0,3.0,4.0,1.0,5
175502,3,0.0,0.0,2.0,4,2,2.4849066497880004,1.0,3.4657359027997265,6.0,3.0,4.0,1.0,6
175025,3,0.0,0.0,1.0,4,4,2.70805020110221,2.0,3.58351893845611,8.0,6.0,2.0,1.0,1
175501,3,0.0,0.0,2.0,4,2,2.70805020110221,1.0,2.8903717578961645,8.0,3.0,4.0,1.0,6
175500,3,4.0,0.0,1.0,1,1,2.70805020110221,1.0,3.9318256327243257,8.0,5.0,4.0,1.0,6
175496,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.9318256327243257,1.0,3.0,4.0,1.0,4
175491,3,0.0,0.0,1.0,1,1,2.9444389791664403,1.0,3.044522437723423,8.0,3.0,4.0,1.0,3
175485,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.258096538021482,8.0,1.0,4.0,1.0,2
175484,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.258096538021482,8.0,1.0,4.0,1.0,2
175026,3,0.0,0.0,1.0,4,4,2.70805020110221,2.0,3.58351893845611,8.0,6.0,2.0,1.0,1
175563,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,3.58351893845611,1.0,3.0,4.0,2.0,6
175564,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,3.58351893845611,1.0,3.0,4.0,2.0,6
174996,3,7.0,0.0,2.0,4,2,2.70805020110221,1.0,3.9318256327243257,8.0,3.0,4.0,1.0,3
175571,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.007333185232471,3.0,1.0,4.0,1.0,7
175621,3,0.0,0.0,1.0,1,9,2.5649493574615367,1.0,2.995732273553991,2.0,7.0,4.0,1.0,2
174869,3,0.0,9.0,1.0,1,1,2.70805020110221,2.0,4.127134385045092,8.0,8.0,4.0,2.0,3
174872,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.8918202981106265,8.0,3.0,4.0,1.0,6
175610,3,0.0,0.0,2.0,1,1,1.0986122886681098,1.0,3.8066624897703196,1.0,3.0,4.0,1.0,3
174880,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.1354942159291497,1.0,8.0,4.0,1.0,7
174899,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,2.995732273553991,1.0,3.0,4.0,1.0,6
175607,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,2.995732273553991,1.0,3.0,4.0,1.0,5
175606,3,0.0,0.0,2.0,4,2,1.9459101490553132,1.0,2.9444389791664403,1.0,5.0,2.0,2.0,2
175603,3,0.0,0.0,1.0,4,1,2.70805020110221,1.0,3.4965075614664802,8.0,3.0,2.0,1.0,2
174900,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.4011973816621555,1.0,3.0,4.0,1.0,6
174905,3,0.0,0.0,1.0,4,1,1.0986122886681098,2.0,4.248495242049359,1.0,3.0,4.0,1.0,2
174913,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,3.258096538021482,8.0,8.0,4.0,2.0,6
175477,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.295836866004329,8.0,1.0,2.0,1.0,3
174922,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.091042453358316,1.0,3.0,2.0,1.0,1
175602,3,0.0,0.0,1.0,4,1,2.70805020110221,1.0,3.4965075614664802,8.0,3.0,2.0,1.0,2
175600,3,0.0,3.0,1.0,1,1,2.833213344056216,1.0,3.8066624897703196,6.0,8.0,4.0,1.0,6
174959,3,0.0,1.0,2.0,1,2,2.5649493574615367,2.0,4.174387269895637,8.0,3.0,4.0,1.0,4
174986,3,0.0,0.0,2.0,1,1,2.1972245773362196,2.0,3.9889840465642745,8.0,6.0,4.0,1.0,7
174988,3,0.0,0.0,1.0,1,1,2.833213344056216,1.0,4.2626798770413155,8.0,3.0,4.0,1.0,3
175587,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.332204510175204,4.0,1.0,4.0,1.0,4
175584,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9889840465642745,4.0,1.0,4.0,1.0,4
175580,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,3.1780538303479458,3.0,1.0,4.0,1.0,4
174989,3,0.0,0.0,1.0,1,1,3.1354942159291497,1.0,3.713572066704308,8.0,3.0,4.0,1.0,3
174990,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.1588830833596715,8.0,3.0,4.0,1.0,3
174991,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.1588830833596715,8.0,3.0,4.0,1.0,3
174992,3,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.9512437185814275,8.0,3.0,4.0,1.0,3
174932,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,4.127134385045092,8.0,3.0,4.0,1.0,4
175622,3,0.0,0.0,1.0,1,9,1.0986122886681098,2.0,4.07753744390572,6.0,3.0,4.0,1.0,1
175043,3,0.0,0.0,2.0,4,2,2.3978952727983707,1.0,3.784189633918261,8.0,3.0,4.0,1.0,3
175472,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.044522437723423,1.0,8.0,4.0,1.0,6
175386,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,4.48863636973214,6.0,8.0,4.0,1.0,4
175385,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,4.48863636973214,6.0,8.0,4.0,1.0,4
175116,3,0.0,0.0,2.0,4,1,1.9459101490553132,1.0,3.4011973816621555,4.0,1.0,4.0,1.0,4
175384,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,3.1780538303479458,1.0,1.0,4.0,2.0,2
175381,3,0.0,0.0,1.0,1,8,1.9459101490553132,1.0,3.970291913552122,6.0,3.0,4.0,1.0,7
175133,3,0.0,0.0,2.0,1,2,2.4849066497880004,1.0,3.332204510175204,8.0,2.0,4.0,1.0,7
175376,3,0.0,0.0,2.0,1,2,1.9459101490553132,1.0,3.295836866004329,1.0,2.0,4.0,2.0,5
175155,3,4.0,9.0,2.0,1,1,1.0986122886681098,1.0,3.8066624897703196,1.0,3.0,4.0,1.0,5
175363,3,0.0,0.0,2.0,1,1,2.3978952727983707,2.0,3.4657359027997265,1.0,3.0,4.0,1.0,5
175167,3,0.0,0.0,2.0,6,1,1.9459101490553132,2.0,4.330733340286331,8.0,3.0,4.0,1.0,6
175170,3,0.0,0.0,2.0,4,2,2.302585092994046,1.0,3.9318256327243257,8.0,2.0,4.0,1.0,3
175352,3,0.0,0.0,2.0,1,1,2.3978952727983707,1.0,3.7376696182833684,1.0,1.0,4.0,2.0,2
175350,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.4339872044851463,3.0,1.0,4.0,1.0,3
175191,3,0.0,0.0,1.0,4,1,1.3862943611198906,2.0,3.5553480614894135,2.0,2.0,4.0,2.0,6
175205,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,2.9444389791664403,1.0,2.0,4.0,2.0,4
175211,3,0.0,0.0,2.0,6,1,1.791759469228055,1.0,2.9444389791664403,8.0,8.0,4.0,1.0,4
175343,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.4657359027997265,8.0,1.0,4.0,2.0,4
175329,3,0.0,0.0,2.0,1,2,1.791759469228055,1.0,2.8903717578961645,1.0,3.0,4.0,1.0,6
175295,3,0.0,0.0,4.0,1,8,2.4849066497880004,1.0,3.8066624897703196,2.0,3.0,4.0,1.0,6
175286,3,0.0,0.0,1.0,4,1,1.6094379124341003,2.0,3.8066624897703196,8.0,1.0,2.0,2.0,6
175221,3,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.828641396489095,8.0,3.0,4.0,1.0,3
175285,3,0.0,0.0,1.0,4,1,1.6094379124341003,2.0,3.8066624897703196,8.0,1.0,2.0,2.0,6
175235,3,0.0,0.0,2.0,4,2,2.1972245773362196,1.0,3.6375861597263857,8.0,3.0,4.0,1.0,4
175248,3,0.0,0.0,1.0,4,1,2.4849066497880004,1.0,3.6635616461296463,8.0,5.0,4.0,1.0,4
175246,3,0.0,0.0,1.0,4,1,2.4849066497880004,1.0,3.6635616461296463,8.0,5.0,4.0,1.0,4
175390,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,4.04305126783455,1.0,3.0,4.0,1.0,2
175391,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,4.04305126783455,1.0,3.0,4.0,1.0,2
175393,3,0.0,0.0,2.0,1,9,2.302585092994046,1.0,3.091042453358316,1.0,3.0,4.0,1.0,2
175400,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,4.48863636973214,6.0,3.0,4.0,1.0,5
175044,3,0.0,0.0,2.0,4,2,1.9459101490553132,2.0,3.7376696182833684,8.0,3.0,4.0,1.0,3
175045,3,0.0,0.0,2.0,4,2,1.9459101490553132,2.0,3.7376696182833684,8.0,3.0,4.0,1.0,3
175046,3,0.0,0.0,2.0,4,2,1.9459101490553132,2.0,3.7376696182833684,8.0,3.0,4.0,1.0,3
175466,3,0.0,0.0,1.0,1,1,3.295836866004329,1.0,3.044522437723423,5.0,8.0,4.0,1.0,1
175056,3,0.0,0.0,1.0,6,1,2.4849066497880004,2.0,3.367295829986474,2.0,3.0,4.0,1.0,6
175057,3,0.0,0.0,1.0,6,1,2.6390573296152584,2.0,3.828641396489095,1.0,3.0,4.0,1.0,6
175465,3,0.0,0.0,1.0,1,1,3.295836866004329,1.0,3.044522437723423,5.0,8.0,4.0,1.0,1
175463,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.258096538021482,8.0,3.0,2.0,1.0,6
175061,3,0.0,0.0,2.0,1,2,2.302585092994046,1.0,3.8918202981106265,8.0,3.0,4.0,1.0,4
175459,3,0.0,0.0,1.0,1,4,2.6390573296152584,2.0,3.58351893845611,8.0,1.0,4.0,2.0,4
175457,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.295836866004329,1.0,3.0,4.0,2.0,6
175454,3,0.0,0.0,2.0,1,5,1.9459101490553132,2.0,3.1780538303479458,4.0,1.0,4.0,2.0,3
175473,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.044522437723423,1.0,8.0,4.0,1.0,6
175451,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,2.9444389791664403,1.0,8.0,4.0,1.0,6
175088,3,0.0,0.0,2.0,4,2,2.1972245773362196,2.0,3.8501476017100584,8.0,8.0,4.0,1.0,3
175436,3,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,3.332204510175204,8.0,1.0,4.0,1.0,3
175101,3,0.0,0.0,2.0,4,8,1.3862943611198906,1.0,3.295836866004329,8.0,3.0,4.0,1.0,5
175430,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.4657359027997265,8.0,1.0,2.0,2.0,2
175429,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.4657359027997265,8.0,1.0,2.0,2.0,2
175423,3,0.0,0.0,1.0,4,1,1.6094379124341003,1.0,3.044522437723423,4.0,1.0,2.0,1.0,2
175102,3,0.0,0.0,2.0,4,8,1.3862943611198906,1.0,3.295836866004329,8.0,3.0,4.0,1.0,5
175422,3,0.0,0.0,1.0,4,1,1.6094379124341003,1.0,3.044522437723423,4.0,1.0,2.0,1.0,2
175106,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,4.07753744390572,1.0,1.0,4.0,2.0,4
175421,3,0.0,0.0,1.0,4,1,1.6094379124341003,1.0,3.044522437723423,4.0,1.0,2.0,1.0,2
175410,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.332204510175204,1.0,8.0,4.0,1.0,3
175403,3,0.0,0.0,1.0,4,1,2.302585092994046,1.0,3.912023005428146,8.0,1.0,4.0,1.0,4
175082,3,0.0,0.0,2.0,4,8,2.5649493574615367,2.0,3.4965075614664802,8.0,1.0,4.0,1.0,6
173994,3,0.0,1.0,1.0,1,1,0.6931471805599453,1.0,3.8501476017100584,8.0,3.0,4.0,1.0,2
175623,3,0.0,0.0,1.0,1,9,2.3978952727983707,2.0,3.4011973816621555,8.0,3.0,4.0,1.0,1
174852,3,0.0,0.0,1.0,6,1,2.3978952727983707,2.0,3.044522437723423,8.0,3.0,4.0,1.0,7
175736,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.871201010907891,1.0,3.0,4.0,1.0,5
174545,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.1780538303479458,8.0,2.0,4.0,1.0,6
174547,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,4.1588830833596715,8.0,3.0,4.0,1.0,5
174549,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.7612001156935624,8.0,3.0,4.0,1.0,7
174563,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,4.477336814478207,6.0,3.0,4.0,1.0,4
174564,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,4.477336814478207,6.0,3.0,4.0,1.0,4
174574,3,0.0,0.0,1.0,6,1,2.0794415416798357,2.0,3.7612001156935624,8.0,6.0,4.0,1.0,1
174575,3,0.0,0.0,1.0,6,1,2.0794415416798357,2.0,3.7612001156935624,8.0,6.0,4.0,1.0,1
174577,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.58351893845611,8.0,1.0,4.0,2.0,3
174593,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.1780538303479458,8.0,3.0,4.0,1.0,3
174604,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,4.3694478524670215,8.0,6.0,4.0,1.0,2
174607,3,0.0,1.0,1.0,1,1,2.6390573296152584,2.0,3.9512437185814275,3.0,2.0,4.0,1.0,6
174610,3,4.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.58351893845611,1.0,3.0,2.0,2.0,2
174611,3,4.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.58351893845611,1.0,3.0,2.0,2.0,2
174612,3,4.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.58351893845611,1.0,3.0,2.0,2.0,2
174632,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,3.58351893845611,8.0,3.0,4.0,1.0,5
174633,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,2.9444389791664403,8.0,8.0,4.0,1.0,7
174637,3,0.0,0.0,1.0,4,1,2.70805020110221,2.0,3.4657359027997265,1.0,3.0,4.0,1.0,5
174638,3,0.0,0.0,1.0,4,1,2.3978952727983707,2.0,3.4965075614664802,1.0,3.0,4.0,1.0,5
175735,3,0.0,0.0,1.0,1,1,1.9459101490553132,2.0,3.295836866004329,1.0,3.0,4.0,1.0,5
175734,3,0.0,0.0,2.0,1,1,0.6931471805599453,2.0,3.713572066704308,8.0,6.0,4.0,1.0,3
174639,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.091042453358316,8.0,3.0,4.0,1.0,3
174644,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.4339872044851463,1.0,3.0,4.0,1.0,2
175726,3,0.0,0.0,2.0,4,1,2.0794415416798357,1.0,3.871201010907891,4.0,1.0,4.0,1.0,6
174648,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,4.356708826689592,8.0,3.0,4.0,1.0,5
175740,3,0.0,0.0,1.0,4,1,2.833213344056216,2.0,3.784189633918261,1.0,3.0,4.0,1.0,4
174544,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,2.9444389791664403,8.0,2.0,4.0,1.0,6
175741,3,0.0,0.0,1.0,4,8,1.6094379124341003,2.0,3.2188758248682006,8.0,3.0,4.0,1.0,4
175742,3,0.0,0.0,1.0,4,8,2.6390573296152584,1.0,3.7612001156935624,6.0,3.0,4.0,1.0,4
175786,3,0.0,0.0,2.0,4,1,2.4849066497880004,2.0,2.8903717578961645,3.0,1.0,4.0,1.0,5
174510,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.30406509320417,4.0,1.0,4.0,1.0,2
175783,3,0.0,0.0,2.0,1,1,2.0794415416798357,1.0,3.258096538021482,1.0,3.0,4.0,1.0,1
175782,3,0.0,0.0,2.0,1,1,2.0794415416798357,1.0,3.258096538021482,1.0,3.0,4.0,1.0,1
175778,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,4.23410650459726,4.0,2.0,4.0,1.0,2
175774,3,0.0,1.0,2.0,4,2,2.5649493574615367,1.0,3.4657359027997265,6.0,8.0,4.0,1.0,5
175768,3,0.0,0.0,1.0,1,9,1.9459101490553132,2.0,3.8066624897703196,1.0,3.0,2.0,2.0,7
175767,3,0.0,0.0,1.0,1,9,1.9459101490553132,2.0,3.8066624897703196,1.0,3.0,2.0,2.0,7
175762,3,0.0,0.0,1.0,4,1,0.6931471805599453,2.0,4.290459441148391,2.0,3.0,4.0,1.0,4
175761,3,0.0,0.0,1.0,4,1,0.6931471805599453,2.0,4.290459441148391,2.0,3.0,4.0,1.0,4
174517,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.970291913552122,1.0,3.0,2.0,2.0,2
175760,3,0.0,0.0,1.0,4,1,1.0986122886681098,2.0,4.1588830833596715,2.0,3.0,4.0,1.0,4
174650,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.6375861597263857,3.0,1.0,4.0,1.0,1
175759,3,0.0,0.0,1.0,4,1,1.9459101490553132,2.0,3.5263605246161616,8.0,3.0,4.0,1.0,4
174524,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.465908118654584,1.0,3.0,4.0,1.0,4
175757,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.2188758248682006,8.0,3.0,4.0,1.0,4
175755,3,0.0,0.0,1.0,4,1,1.9459101490553132,1.0,3.912023005428146,1.0,1.0,4.0,1.0,6
174525,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.465908118654584,1.0,3.0,4.0,1.0,4
175754,3,0.0,0.0,1.0,4,9,1.6094379124341003,1.0,2.995732273553991,5.0,3.0,4.0,1.0,4
175750,3,0.0,0.0,1.0,1,9,2.70805020110221,1.0,3.6375861597263857,8.0,3.0,4.0,1.0,4
175749,3,0.0,0.0,1.0,1,9,1.6094379124341003,1.0,4.007333185232471,8.0,3.0,4.0,1.0,4
175744,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.6375861597263857,6.0,3.0,4.0,1.0,2
174526,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.465908118654584,1.0,3.0,4.0,1.0,4
175743,3,0.0,0.0,1.0,1,1,2.772588722239781,1.0,4.430816798843313,8.0,3.0,4.0,1.0,2
174541,3,0.0,0.0,2.0,4,1,2.4849066497880004,2.0,3.1780538303479458,3.0,1.0,4.0,1.0,6
174542,3,0.0,0.0,2.0,4,1,2.4849066497880004,2.0,3.1780538303479458,3.0,1.0,4.0,1.0,6
175758,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.2188758248682006,8.0,3.0,4.0,1.0,4
174853,3,0.0,0.0,1.0,6,1,2.3978952727983707,2.0,3.044522437723423,8.0,3.0,4.0,1.0,7
174651,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.6375861597263857,3.0,1.0,4.0,1.0,1
174657,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.367295829986474,8.0,8.0,4.0,1.0,4
175654,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.110873864173311,1.0,8.0,4.0,1.0,6
